timestamp;req_failed;request_per_sec;cpu_percent;memory_percent;lock_count;system_health
1652272087;0.0247;35.13;0.2849583222222221;0.9053192138671876;1;0.9753
1652272102;0.0088;30.33;0.2828541222222221;0.9083404541015624;1;0.9912
1652272117;0.0185;39.6;0.2780711999999999;0.90985107421875;1;0.9815
1652272132;0.0224;41.73;0.2936091111111111;0.9123687744140624;1;0.9776
1652272147;0.0104;38.4;0.3209358666666667;0.91387939453125;1;0.9896
1652272162;0.009;36.87;0.3150240711111112;0.9153900146484376;1;0.991
1652272177;0.0107;43.8;0.317944591111111;0.9163970947265624;1;0.9893
1652272192;0.0115;40.47;0.3210310955555554;0.9174041748046876;1;0.9885
1652272207;0.0060999999999999;43.53;0.3391912977777777;0.9184112548828124;1;0.9939
1652272222;0.0;41.0;0.3212215733333333;0.919921875;1;1.0
1652272237;0.0046999999999999;42.87;0.3366952911111111;0.9204254150390624;1;0.9953
1652272252;0.0014;47.07;0.3526736533333333;0.9214324951171876;1;0.9986
1652272267;0.0065;51.4;0.392009351111111;0.922943115234375;1;0.9935
1652272282;0.0175;57.07;0.4540794644444446;0.9264678955078124;1;0.9825
1652272297;0.0115;58.0;0.5126593999999999;0.926971435546875;1;0.9885
1652272312;0.0013;51.6;0.5108509422222223;0.926971435546875;1;0.9987
1652272327;0.0046999999999999;56.2;0.5037428444444443;0.926971435546875;1;0.9953
1652272342;0.0046;58.13;0.4932127733333332;0.9274749755859376;1;0.9954
1652272357;0.0034;59.6;0.5079600422222218;0.8529510498046875;1;0.9966
1652272372;0.0011;58.47;0.5182631488888887;0.8539581298828125;1;0.9989
1652272387;0.0;61.6;0.5325149533333331;0.8559722900390625;1;1.0
1652272402;0.0022;61.8;0.53773724;0.8559722900390625;1;0.9978
1652272417;0.0040999999999999;64.87;0.5847861488888888;0.8594970703125;1;0.9959
1652272432;0.0158;67.33;0.6281306466666668;0.860504150390625;1;0.9842
1652272447;0.0106;68.87;0.6834112599999994;0.864532470703125;1;0.9894
1652272462;0.017;70.53;0.7314260711111109;0.8650360107421875;1;0.983
1652272477;0.0131;76.33;0.7680015333333332;0.874114990234375;1;0.9869
1652272492;0.0029;69.73;0.7615599200000001;0.874114990234375;1;0.9971
1652272507;0.0;72.47;0.6979713866666662;0.8756256103515625;1;1.0
1652272522;0.0046999999999999;71.6;0.6917943244444447;0.876129150390625;1;0.9953
1652272537;0.0055;72.73;0.7109730222222221;0.87713623046875;1;0.9945
1652272552;0.0063;74.53;0.7708216533333333;0.87713623046875;1;0.9937
1652272567;0.0081999999999999;72.73;0.7947940288888883;0.87713623046875;1;0.9918
1652272582;0.0036;74.73;0.8081856555555558;0.87713623046875;1;0.9964
1652272597;0.0046999999999999;71.27;0.8198569644444433;0.878143310546875;1;0.9953
1652272612;0.0034999999999999;76.27;0.8702990088888896;0.878143310546875;1;0.9965
1652272627;0.0027;74.27;0.8403107377777776;0.878143310546875;1;0.9973
1652272642;0.0;74.47;0.8285045244444442;0.878143310546875;1;1.0
1652272657;0.0009;78.27;0.8374888466666662;0.878143310546875;1;0.9991
1652272672;0.0017;77.87;0.8487460622222227;0.8786468505859375;1;0.9983
1652272687;0.0;82.47;0.8906606022222225;0.8786468505859375;1;1.0
1652272702;0.0;80.13;0.8700140200000003;0.8786468505859375;1;1.0
1652272717;0.0008;81.27;0.8814535955555546;0.8474273681640625;1;0.9992
1652272732;0.0096;69.33;0.8417009799999998;0.8766326904296875;1;0.9904
1652272747;0.0016;82.53;0.8366678822222222;0.8766326904296875;1;0.9984
1652272762;0.0036;74.13;0.841618808888888;0.900299072265625;1;0.9964
1652272777;0.0115;80.93;0.8701771422222223;0.90130615234375;1;0.9885
1652272792;0.0138;82.33;0.8758454422222219;0.902313232421875;1;0.9862
1652272807;0.0017;79.0;0.8905309377777775;0.9018096923828124;1;0.9983
1652272822;0.0128;78.27;0.8495570444444449;0.902313232421875;1;0.9872
1652272837;0.0056999999999999;81.33;0.8473630844444453;0.906341552734375;1;0.9943
1652272852;0.0383;80.0;0.8650961755555563;0.9048309326171876;1;0.9617
1652272867;0.0194;82.67;0.8747055355555566;0.9058380126953124;1;0.9806
1652272882;0.0012;53.47;0.8748999311111106;0.8806610107421875;1;0.9988
1652272897;0.0018;75.67;0.8706982155555553;0.8806610107421875;1;0.9982
1652272912;0.0;78.4;0.8639792355555553;0.882171630859375;1;1.0
1652272927;0.0097;82.47;0.8739906422222222;0.8846893310546875;1;0.9903
1652272942;0.005;80.13;0.8711512177777775;0.9225616455078124;1;0.995
1652272957;0.0246;73.2;0.8570071133333335;0.84552001953125;1;0.9754
1652272972;0.0364;42.13;0.6881898088888875;0.848541259765625;1;0.9636
1652272987;0.0224;80.2;0.6768188511111096;0.8550872802734375;1;0.9776
1652273002;0.0169;82.93;0.708917913333332;0.87371826171875;1;0.9831
1652273017;0.0286;81.47;0.8664061111111095;0.874725341796875;1;0.9714
1652273032;0.0174;84.47;0.9017134933333334;0.87371826171875;1;0.9826
1652273047;0.0187;81.87;0.8955294022222208;0.86968994140625;1;0.9813
1652273062;0.0161;86.73;0.8841304800000014;0.868682861328125;1;0.9839
1652273077;0.0144;74.07;0.8721380866666676;0.86767578125;1;0.9856
1652273092;0.0349;86.07;0.8791117533333337;0.8681793212890625;1;0.9651
1652273107;0.0268;79.73;0.879627686666668;0.870697021484375;1;0.9732
1652273122;0.0628;85.93;0.8618096444444442;0.8742218017578125;1;0.9372
1652273137;0.0544;84.6;0.8607487600000013;0.872711181640625;1;0.9456
1652273152;0.0697;91.87;0.868163804444445;0.8752288818359375;1;0.9303
1652273167;0.072;82.4;0.8860056600000007;0.0;1;0.928
1652273182;0.4316;64.87;0.6883363507222211;0.0;1;0.5684
1652273197;0.4316;0.0;0.4548412167222224;0.0;1;0.5684
1652273212;0.4316;0.0;0.0;0.0;1;0.5684
1652273227;1.0;9.8;0.0;0.0;1;0.0
1652273242;1.0;25.2;0.0;0.0;1;0.0
1652273257;0.9995;6.27;0.0;0.0;1;0.0004999999999999
1652273272;1.0;10.2;0.0;0.0;1;0.0
1652273287;0.9998;17.47;0.0;0.0;1;0.0001999999999999
1652273302;0.9998;14.87;0.0;0.0;1;0.0001999999999999
1652273317;0.9998;15.27;0.0;0.0;1;0.0001999999999999
1652273332;0.9998;14.47;0.0;0.0;1;0.0001999999999999
1652273347;0.9998;16.47;0.0;0.0;1;0.0001999999999999
1652273362;1.0;13.93;0.0;0.0;1;0.0
1652273377;1.0;15.2;0.0;0.0;1;0.0
1652273392;0.9997;11.87;0.0;0.0;1;0.0003
1652273407;1.0;11.6;0.0;0.0;1;0.0
1652273422;0.9998;14.87;0.0;0.0;1;0.0001999999999999
1652273437;0.9998;18.27;0.0;0.0;1;0.0001999999999999
1652273452;1.0;18.93;0.0;0.0;1;0.0
1652273467;1.0;15.2;0.0;0.0;1;0.0
1652273482;1.0;16.6;0.0;0.0;1;0.0
1652273497;1.0;12.2;0.0;0.0;1;0.0
1652273512;1.0;16.33;0.0;0.0;1;0.0
1652273527;1.0;15.93;0.0;0.0;1;0.0
1652273542;1.0;29.6;0.0;0.0;1;0.0
1652273557;0.9999;43.87;0.0;0.701171875;1;0.0001
1652273572;0.995;0.67;0.0;0.657867431640625;1;0.005
1652273587;0.0399;1.67;0.0204639664444444;0.669952392578125;1;0.9601
1652273602;0.0;2.0;0.0265615308333333;0.6785125732421875;1;1.0
1652273617;0.0;2.93;0.0289227199999999;0.7077484130859375;1;1.0
1652273632;0.0;3.13;0.0297711777777777;0.7178192138671875;1;1.0
1652273647;0.0;4.67;0.0363132022222222;0.7258758544921875;1;1.0
1652273662;0.0;5.07;0.0511438355555555;0.7309112548828125;1;1.0
1652273677;0.0;4.87;0.0559030177777777;0.78680419921875;1;1.0
1652273692;0.0;5.93;0.0546100777777777;0.8243255615234375;1;1.0
1652273707;0.0;8.8;0.0634268822222222;0.83087158203125;1;1.0
1652273722;0.0;7.2;0.0733371777777777;0.8354034423828125;2;1.0
1652273737;0.0;8.13;0.0700052266666666;0.8394317626953125;1;1.0
1652273752;0.0;9.6;0.0794546622222222;0.8434600830078125;1;1.0
1652273767;0.0;9.2;0.0765867755555555;0.89324951171875;1;1.0
1652273782;0.006;11.13;0.0863604488888889;0.85699462890625;1;0.994
1652273797;0.0206;12.93;0.0940362333333333;0.9008026123046876;1;0.9794
1652273812;0.0167;15.93;0.1033933088888889;0.8766326904296875;1;0.9833
1652273827;0.0172;19.33;0.1253626155555555;0.8786468505859375;1;0.9828
1652273842;0.0076;17.6;0.1424824422222222;0.880157470703125;1;0.9924
1652273857;0.0;16.67;0.1433783355555555;0.882171630859375;1;1.0
1652273872;0.0044;15.27;0.1257746311111111;0.8836822509765625;1;0.9956
1652273887;0.0;17.0;0.1214646911111111;0.8846893310546875;1;1.0
1652273902;0.0;17.87;0.1185481044444443;0.8856964111328125;1;1.0
1652273917;0.0;16.4;0.1283166955555555;0.8870697021484375;1;1.0
1652273932;0.0036;18.47;0.1384124044444444;0.8880767822265625;1;0.9964
1652273947;0.0;19.07;0.1316140488888888;0.9122467041015624;1;1.0
1652273962;0.0;20.0;0.132505891111111;0.912750244140625;1;1.0
1652273977;0.0;21.27;0.1377902266666666;0.9142608642578124;1;1.0
1652273992;0.0029;23.2;0.1573869933333333;0.9162750244140624;1;0.9971
1652274007;0.0129;25.93;0.1634442555555555;0.8971405029296875;1;0.9871
1652274022;0.0225;32.53;0.1857709066666666;0.89764404296875;1;0.9775
1652274037;0.0185;32.4;0.2067922488888888;0.899658203125;1;0.9815
1652274052;0.0132;35.4;0.2355987533333333;0.900665283203125;1;0.9868
1652274067;0.0123;32.53;0.2108319355555555;0.900665283203125;1;0.9877
1652274082;0.0154;34.6;0.2246005088888888;0.9011688232421876;1;0.9846
1652274097;0.0133;35.0;0.2162840288888888;0.9021759033203124;1;0.9867
1652274112;0.0107;37.33;0.2288136333333333;0.9036865234375;1;0.9893
1652274127;0.0168;39.6;0.2548399533333335;0.903961181640625;1;0.9832
1652274142;0.013;40.87;0.2862430844444443;0.9046783447265624;1;0.987
1652274157;0.0179;40.87;0.314810748888889;0.911224365234375;1;0.9821
1652274172;0.0118999999999999;39.07;0.3296470355555552;0.9199981689453124;1;0.9881
1652274187;0.0072;37.13;0.3141687511111112;0.920928955078125;1;0.9928
1652274202;0.0;34.07;0.2865157088888889;0.9273529052734376;1;1.0
1652274217;0.0;38.4;0.2700437244444445;0.9274444580078124;1;1.0
1652274232;0.0048;41.73;0.2752446822222222;0.9274444580078124;1;0.9952
1652274247;0.0085;39.13;0.2865686488888889;0.93109130859375;1;0.9915
1652274262;0.0066;40.33;0.2967302199999999;0.93109130859375;1;0.9934
1652274277;0.0065;40.87;0.3033904688888889;0.93109130859375;1;0.9935
1652274292;0.0066;40.6;0.3003642955555556;0.93109130859375;1;0.9934
1652274307;0.0;41.6;0.2945719866666665;0.9315948486328124;1;1.0
1652274322;0.0067;49.67;0.3434010666666666;0.9638214111328124;1;0.9933
1652274337;0.0104;51.07;0.4055795266666668;0.9094390869140624;1;0.9896
1652274352;0.0083;48.0;0.4216447533333333;0.9174652099609376;1;0.9917
1652274367;0.0088;52.93;0.4279930488888889;0.91796875;1;0.9912
1652274382;0.0093999999999999;56.47;0.4548665622222219;0.91796875;1;0.9906
1652274397;0.0059;45.47;0.4308333822222222;0.9184722900390624;1;0.9941
1652274412;0.0042;47.33;0.4103679155555552;0.918975830078125;1;0.9958
1652274427;0.0055;48.27;0.3739570688888888;0.9194793701171876;1;0.9945
1652274442;0.0051;52.27;0.4151883844444449;0.9194793701171876;1;0.9949
1652274457;0.0076;52.87;0.4168859577777778;0.91998291015625;1;0.9924
1652274472;0.0056;48.0;0.4695047666666666;0.9225006103515624;1;0.9944
1652274487;0.0068;58.47;0.4840695711111114;0.923004150390625;1;0.9932
1652274502;0.0091;58.4;0.560032388888889;0.923004150390625;1;0.9909
1652274517;0.0098;54.2;0.5672290666666665;0.923004150390625;1;0.9902
1652274532;0.0026;50.87;0.5526329266666664;0.923004150390625;1;0.9974
1652274547;0.0053;50.4;0.4653469666666662;0.923004150390625;1;0.9947
1652274562;0.0039;51.4;0.4282478155555559;0.923004150390625;1;0.9961
1652274577;0.0;51.87;0.4200531844444444;0.923004150390625;1;1.0
1652274592;0.0026;51.33;0.4500887488888888;0.9235076904296876;3;0.9974
1652274607;0.0012;54.87;0.4658423177777775;0.9235076904296876;1;0.9988
1652274622;0.0026;52.13;0.4760120755555558;0.9235076904296876;1;0.9974
1652274637;0.0013;52.27;0.486377266666666;0.9235076904296876;1;0.9987
1652274652;0.0025;53.6;0.4926728066666669;0.9235076904296876;1;0.9975
1652274667;0.0058;57.93;0.5129903622222224;0.9235076904296876;1;0.9942
1652274682;0.0012;54.93;0.5012826333333338;0.9235076904296876;1;0.9988
1652274697;0.0;54.6;0.4995229688888887;0.9235076904296876;1;1.0
1652274712;0.0012;55.47;0.489393286666666;0.9235076904296876;1;0.9988
1652274727;0.0;57.6;0.5086644044444445;0.9235076904296876;1;1.0
1652274742;0.0012;57.93;0.5147441088888879;0.9235076904296876;1;0.9988
1652274757;0.0043;62.67;0.5665275333333334;0.9235076904296876;1;0.9957
1652274772;0.0031;64.07;0.6035011399999992;0.925018310546875;1;0.9969
1652274787;0.0118999999999999;67.07;0.634842080000001;0.925018310546875;1;0.9881
1652274802;0.0121;71.47;0.6592715622222222;0.96484375;1;0.9879
1652274817;0.0274;63.27;0.6885754622222218;0.897369384765625;1;0.9726
1652274832;0.0062;64.47;0.6610820022222216;0.9079437255859376;1;0.9938
1652274847;0.0125;69.47;0.6565778644444435;0.9381561279296876;1;0.9875
1652274862;0.0124;69.8;0.6481973444444444;0.9421844482421876;1;0.9876
1652274877;0.0147;72.33;0.7023478288888896;0.940673828125;1;0.9853
1652274892;0.0065;71.47;0.6987111400000003;0.9401702880859376;1;0.9935
1652274907;0.0125;74.4;0.7174802155555564;0.9361419677734376;1;0.9875
1652274922;0.0197999999999999;81.0;0.7638687355555551;0.9361419677734376;1;0.9802
1652274937;0.002;67.53;0.7046180288888889;0.9366455078125;1;0.998
1652274952;0.0084;71.47;0.6745010177777772;0.93865966796875;1;0.9916
1652274967;0.0108;74.13;0.6260958911111111;0.96282958984375;1;0.9892
1652274982;0.0149;71.67;0.6938595200000008;0.9401702880859376;1;0.9851
1652274997;0.0185;79.33;0.7500494800000006;0.9401702880859376;1;0.9815
1652275012;0.0214;74.67;0.761295537777778;0.9401702880859376;1;0.9786
1652275027;0.0037;72.0;0.7701169177777767;0.9411773681640624;1;0.9963
1652275042;0.0019;71.47;0.7159665733333339;0.9411773681640624;2;0.9981
1652275057;0.0009;71.4;0.7167383888888897;0.9411773681640624;1;0.9991
1652275072;0.0029;69.4;0.6966638133333339;0.9411773681640624;1;0.9971
1652275087;0.0009;72.2;0.6808718088888895;0.9421844482421876;1;0.9991
1652275102;0.0038;70.87;0.6846920133333343;0.9421844482421876;1;0.9962
1652275117;0.0009;74.13;0.7159844333333327;0.94268798828125;1;0.9991
1652275132;0.0;72.27;0.7603126066666668;0.94268798828125;1;1.0
1652275147;0.0;71.53;0.773393295555555;0.94268798828125;1;1.0
1652275162;0.0;74.8;0.7409643422222238;0.9431915283203124;1;1.0
1652275177;0.0;72.53;0.7106615244444432;0.943695068359375;1;1.0
1652275192;0.0;74.0;0.7416731222222223;0.943695068359375;1;1.0
1652275207;0.0;74.2;0.7600265488888882;0.943695068359375;1;1.0
1652275222;0.0;73.6;0.7689172488888896;0.9441986083984376;1;1.0
1652275237;0.0;73.33;0.739926784444444;0.9441986083984376;1;1.0
1652275252;0.0;73.47;0.7461682000000008;0.9441986083984376;1;1.0
1652275267;0.0;73.73;0.7493388200000001;0.9447021484375;1;1.0
1652275282;0.0;77.47;0.7685958955555559;0.9447021484375;1;1.0
1652275297;0.0;73.0;0.7873089177777779;0.9447021484375;1;1.0
1652275312;0.0;74.4;0.789284020000001;0.9653472900390624;1;1.0
1652275327;0.0;77.07;0.7969885088888885;0.9653472900390624;1;1.0
1652275342;0.0;75.87;0.7710183177777757;0.9663543701171876;1;1.0
1652275357;0.0;74.2;0.8152698111111097;0.975921630859375;1;1.0
1652275372;0.0009;76.13;0.8147663688888895;0.9744110107421876;1;0.9991
1652275387;0.0356999999999999;78.33;0.8373764866666685;0.9744110107421876;1;0.9643
1652275402;0.0278;79.13;0.8283254644444469;0.9744110107421876;1;0.9722
1652275417;0.0416;78.6;0.8067800000000008;0.9744110107421876;1;0.9584
1652275432;0.0186;78.73;0.8436585422222201;0.973907470703125;1;0.9814
1652275447;0.0308999999999999;77.6;0.7994433977777766;0.973907470703125;1;0.9691
1652275462;0.0103;77.73;0.8152549022222223;0.9734039306640624;1;0.9897
1652275477;0.0346;80.87;0.7841640511111109;0.9713897705078124;1;0.9654
1652275492;0.0384;78.13;0.8351438955555548;0.9734039306640624;1;0.9616
1652275507;0.044;59.13;0.8458362688888883;0.969879150390625;1;0.956
1652275522;0.0561;64.2;0.8380908822222232;0.9693756103515624;1;0.9439
1652275537;0.0478;68.27;0.8232162422222219;0.965850830078125;1;0.9522
1652275552;0.052;59.0;0.8404633333333322;0.96282958984375;1;0.948
1652275567;0.0395999999999999;67.4;0.8266393200000013;0.963836669921875;1;0.9604
1652275582;0.0246;67.8;0.8575622066666685;0.9643402099609376;1;0.9754
1652275597;0.0349;72.67;0.8221889799999997;0.9643402099609376;1;0.9651
1652275612;0.0429;69.93;0.8903845555555537;0.9633331298828124;1;0.9571
1652275627;0.0496;69.87;0.8420771066666651;0.963836669921875;1;0.9504
1652275642;0.0476999999999999;75.4;0.863086957777778;0.9643402099609376;1;0.9523
1652275657;0.0501;67.8;0.8369781688888907;0.96484375;1;0.9499
1652275672;0.0364;73.33;0.8538120088888894;0.96484375;1;0.9636
1652275687;0.0445;79.4;0.837439600000001;0.96484375;1;0.9555
1652275702;0.0467;72.8;0.8583172933333344;0.9240570068359376;1;0.9533
1652275717;0.0416;70.47;0.8375920222222223;0.9170074462890624;1;0.9584
1652275732;0.0207;74.13;0.8449384444444452;0.9205322265625;1;0.9793
1652275747;0.03;80.0;0.811721046666662;0.923553466796875;1;0.97
1652275762;0.0375999999999999;79.8;0.8301806911111119;0.9311065673828124;1;0.9624
1652275777;0.0554;79.47;0.8684700488888867;0.935638427734375;1;0.9446
1652275792;0.0628;79.6;0.875925822222224;0.9361419677734376;1;0.9372
1652275807;0.0499;80.2;0.8893556933333305;0.9331207275390624;1;0.9501
1652275822;0.044;80.27;0.852331842222222;0.9331207275390624;1;0.956
1652275837;0.0363;79.0;0.8759227488888882;0.9331207275390624;1;0.9637
1652275852;0.0424;77.0;0.8701665888888884;0.93463134765625;1;0.9576
1652275867;0.0492;89.4;0.8533108199999989;0.9341278076171876;1;0.9508
1652275882;0.0613999999999999;73.87;0.8570272711111102;0.9351348876953124;1;0.9386
1652275897;0.0484;86.73;0.8522858911111143;0.935638427734375;1;0.9516
1652275912;0.0076;79.4;0.8536245755555582;0.9361419677734376;1;0.9924
1652275927;0.005;80.73;0.8343621822222252;0.9361419677734376;1;0.995
1652275942;0.0018;74.47;0.8424754066666638;0.935638427734375;1;0.9982
1652275957;0.0302999999999999;81.53;0.8725843844444423;0.9331207275390624;1;0.9697
1652275972;0.0356999999999999;82.13;0.84611678222222;0.9341278076171876;1;0.9643
1652275987;0.0441999999999999;79.93;0.8459332466666687;0.9341278076171876;1;0.9558
1652276002;0.0537;81.87;0.8528730600000017;0.9341278076171876;1;0.9463
1652276017;0.0258;75.07;0.8638811288888922;0.9331207275390624;1;0.9742
1652276032;0.0196;81.53;0.8495731422222231;0.9341278076171876;1;0.9804
1652276047;0.0353;79.33;0.8550520911111107;0.941680908203125;1;0.9647
1652276062;0.0689;85.2;0.8561036711111076;0.9441986083984376;1;0.9311
1652276077;0.0255;78.33;0.8662631755555543;0.9447021484375;1;0.9745
1652276092;0.022;81.87;0.8541711244444438;0.95880126953125;1;0.978
1652276107;0.0458999999999999;84.27;0.8761872911111115;0.957794189453125;1;0.9541
1652276122;0.0017;76.67;0.8625599177777783;0.9593048095703124;1;0.9983
1652276137;0.0167;79.73;0.8707946977777787;0.9593048095703124;1;0.9833
1652276152;0.0455999999999999;77.47;0.848640191111114;0.96282958984375;1;0.9544
1652276167;0.0501999999999999;81.0;0.8776259733333316;0.965850830078125;1;0.9498
1652276182;0.0266;85.13;0.8613312444444444;0.965850830078125;1;0.9734
1652276197;0.0293;81.93;0.8638916577777763;0.9190216064453124;1;0.9707
1652276212;0.0414;56.4;0.7788845155555565;0.91851806640625;1;0.9586
1652276227;0.0384;71.27;0.7622286888888892;0.9205322265625;1;0.9616
1652276242;0.0389;82.27;0.7598929511111085;0.919525146484375;1;0.9611
1652276257;0.0331;80.53;0.8074819355555569;0.919525146484375;1;0.9669
1652276272;0.024;80.47;0.8277333444444442;0.91650390625;1;0.976
1652276287;0.0008;82.33;0.8404606666666647;0.9170074462890624;1;0.9992
1652276302;0.0151;70.8;0.8670318066666671;0.9124755859375;1;0.9849
1652276317;0.0308;75.73;0.8602769977777774;0.917510986328125;1;0.9692
1652276332;0.0559;78.73;0.8424448400000023;0.9180145263671876;1;0.9441
1652276347;0.0736;82.4;0.8255476022222208;0.9190216064453124;1;0.9264
1652276362;0.0024;83.2;0.8682292622222222;0.919525146484375;1;0.9976
1652276377;0.0436;82.6;0.8575588444444444;0.918548583984375;1;0.9564
1652276392;0.0713999999999999;76.53;0.8547792466666679;0.946319580078125;1;0.9286
